label,text
1,"Unlike Abigail Spanberger, I have a solution to help alleviate the health care needs of Virginia families. Read what the RTD had to say about the HSA Expansion Act here: https://t.co/x6O4IkGECc"
0,I see the sacrifices you are all making. I am thankful for all that you do every day for our state. Thank you and #HappyEaster!
1,"Today, America made a historic investment in our outdoor spaces with the signing of the bipartisan #GreatAmericanOutdoorsAct into law. I will continue working to protect Nevada’s vibrant landscapes. https://t.co/1tjxh3wTwh"
0,"Happy Birthday to my good friend, @WillMcCurdyII! I'm so proud of all of your life's accomplishments and can't wait to see what the future has in store for you. Enjoy your special day. https://t.co/vWFMbbLbGA"
1,"Today, I introduced a resolution recognizing @Culinary226's 84th anniversary. I’m proud of the work this union has accomplished. And I’m honored to ensure that its legacy is permanently enshrined in the Congressional Record. https://t.co/jHwrEMdy2q"
0,"On July 20th, I plan on standing in solidarity with workers across the country and #StrikeForBlackLives. https://t.co/6MyfrYxOwv"
0,"This legislation will help drive the investments needed to alleviate the current strain on existing transmission lines, allow companies to expand transmission lines, and improve the resilience of the grid."
0,"We are officially one week away from the #2020census deadline. Nevada can’t afford to lose to funding for critical safety net programs, especially as families recover from this pandemic in the coming years.
 
Respond now at https://t.co/uvGSm88k4P https://t.co/ugZNUDk409"
0,"Starting on Monday, @ClarkCountyNV will host a “Stop, Swab, &amp; Go” drive-thru testing event with 60,000 tests available. https://t.co/EzRDf6iHAM"
1,"On MONDAY at 6 p.m., join me, @MKNVspeaks, Dr. Leguen of @SNHDinfo, Corey D. Williams of @SBAgov's Office of Disaster Assistance for a #teletownhall on the #coronavirus and #smallbusiness.

Bring your questions, and we'll do our best to find you the resources you need. https://t.co/40OR3VDB8r"
0,"We’re living through uncertain times and now more than ever, we need to lift each other up and look out for our neighbors. Let’s shine a light on those who are helping our community! 

⬇️⬇️⬇️Tag someone below who’s been going above and beyond to let them know you appreciate them."
0,I opposed John Bolton being hired. But I really can’t think of anything that makes me happier then thinking of him having to end wars for the rest of his time in the White House.
1,"Having led the fight on criminal justice reform for the past six years, I applaud Senator McConnell for scheduling this very important vote. https://t.co/uBG6lxWUvP"
0,"Tommy Hicks will be a tremendous RNC Co-Chair! Our party needs his vision, enthusiasm and dedication. I know Tommy will hit the ground running and ensure the GOP is successful in 2020!"
0,"Leadership says, “Take it or leave it. Either vote for more debt or shut down the government.""  I think there’s another way.@dcexaminer https://t.co/XiHmV2fDUV"
1,I’m the sponsor of a NATIONAL Right to Work law. Let's get more cosponsors in the House and Senate to move toward a floor vote. https://t.co/w5XTIB2vnf
0,"So in remembrance of the 11th hour of the 11th day of the 11th month when the guns fell silent and of all those who served our nation on land,  sea, in the skies, or the outer reaches of space, let us as a country thank them all by giving their sacrifice meaning."
1,"Along with introducing the Climate Solutions Act with @RepTedLieu, I'm also an original co-sponsor of the #GreenNewDeal.

We need to take bold, effective, and – most importantly – equitable action in addressing #ClimateChange, the most urgent threat to #NationalSecurity. https://t.co/fK5dQPAw9b"
1,"@archibaldcrane Please. I was one of the first 58 to vote to start debate on articles of impeachment back on Dec 6, 2017."
0,"Today, I am disgusted by Senate Republican’s vote on the Motion to Proceed to Calendar #120, H.R. 1628, the American Health Care Act of 2017 https://t.co/3SLxvHmmPv"
0,"On behalf of #CA34, home to the largest Korean-American community in the U.S., I congratulate South Korea on the start of the Winter @Olympics! https://t.co/ofwNKARQWa -JG https://t.co/ptNeQjDja8"
0,"Yes dear, this is real life! #2ndWeekInCongress https://t.co/39rS3cdFJW"
0,Congrats to Jesse Gabriel @JesseForASM45 on getting sworn in today as a new California Assemblymember! 🙌👊
0,Agree that we should tap into private sector investment to fix our #infrastructure but we CANNOT sell off public assets and devolve our way to world-class infrastructure. #SOTU
0,"Is this good or bad news, parents? 😉 https://t.co/MrCuk6KqoY"
0,Congratulations to Maria Salinas! I look forward to working with you! https://t.co/O8pmxBUD70
0,"On the 90th day of their strike for fair wages and better working conditions, I’m out in Tucson, AZ standing in solidarity with my brothers and sisters of #TeamstersLocal104 &amp; @937USW.  

Their fight is our fight. What has happened to them can happen anywhere in our country. https://t.co/lSGwDbHBEG"
0,"Following the killing of my constituent Bijan Ghaisar, I am pushing for funding for body cameras for US Park Police: https://t.co/NgyNT77cS5"
1,I joined my @SciCmteDems colleague @RepBonamici on an amendment to highlight the importance of @NOAA's Ocean Acidification Program. 7/ https://t.co/dKv8FYsQoP
0,"I am heartbroken to hear tonight that Erik Gutshall, recent Arlington County Board member, has passed away.  A champion for Arlington, we will miss him terribly."
0,"Last week, @TedforCongress, @fred_guttenberg, and I led a town hall about #Parkland. I was moved and inspired. I will never stop fighting for gun safety in America: https://t.co/W1P0L9eOaZ"
1,"I joined @NoVaTechCouncil this morning to talk about technological innovation, STEM education, and the important of infrastructure, including rural broadband access. Important areas for bipartisan action! https://t.co/C5IJXpU8i3"
0,Imagine being more upset that people are calling obviously racist comments by the President “racist” than you are about children being taken away from their parents and put into cages.
0,"We need @HHSGov to explain why ORR is failing to protect children and even harming them, and what it will do to hold those responsible accountable.

And we urge them to work with @AmerAcadPeds, @save_childrenSave, and @UNICEF to ensure better care of separated children. 9/9"
0,Especially unhinged today to an alarming degree. https://t.co/kjGm1WJJCK
0,"""We urge you to reestablish.. offices of global health security.. [and] utilize all available resources to prevent the spread of the coronavirus. 

The level of chaos with which the administration has greeted the spread of coronavirus is unacceptable and frankly frightening."" 8/"
1,"One of my first jobs was working as a Ranger at the Lincoln Memorial, Americans treat it as hallowed ground.

The President made it a prop for a night of lies and attacks on his political opponents and the press, then claimed he was treated worse than Lincoln.

Such a sad moment. https://t.co/gHVwpR8NSD"
0,"Welcome to Team @PeteButtigieg, @AdamEbbin, @MarkKeam, and @AndriaMcClellan! https://t.co/dxpYhllIp0"
0,So about that manufacturing council...
0,What a disgusting dirty trick. I also spent the morning commemorating the heroes of 9/11 which hit us hard in Arlington. Disgraceful to stoop this low on such a sacred day. https://t.co/UThYLq2oIn
0,"This shutdown accomplished nothing. It inflicted extreme pain on the people I represent without reason.

As the President approaches the new deadline he just agreed to for the expiration of government funding, he must think of people besides himself. This must never happen again."
1,"An incredible accomplishment! This is SO COOL.

I'm always proud to that I get to represent @NSF (headquartered in Alexandria), and be a champion for its funding on the @HouseScience Committee, but particularly today.

Well done! https://t.co/ckCrdnBfih"
1,"This afternoon, I hosted Army Corps Chief Lt. Gen. Semonite to review flooding in rural Cass County &amp; downtown #Fargo, outlining the regional benefits of comprehensive #floodprotection for RRV. https://t.co/aeroW24Ewp"
1,"After securing nearly $25B in the CARES Act for our farmers &amp; ranchers, I led an online roundtable for #NDag producers today including officials from @USDA, @FSA &amp; @NDagriculture Commissioner Goehring."
0,"I fully support the bills that guarantee backpay to our federal workers &amp; government contractors. These people need to support their families &amp; we need to make sure they get paid for the important work they do. 
https://t.co/RZD1s3Sule"
